Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
8.0,17,2.0,146653.98601398602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4919,452,523,491.9,28.81145605484041,491.9,7.009506225585937e-06,10,830.0999999999999
30.4,6,49.3,60.32964582994717,0.0,0.5,0.0,0.2,0.8,0.0,0.0,8,5,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1153,60,507,115.3,137.73004997699908,115.3,0.0165756940841674,10,18969.566666666666
35.2,6,81.2,303.59188164104347,0.1,0.4,0.0,0.1,1.0,0.0,0.0,10,4,1,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3948,66,3322,394.8,1028.5209229222753,394.8,0.0034967899322509,10,1057855.288888889
32.0,6,64.0,9569.482089892768,0.1,0.0,0.0,0.5,1.0,0.0,0.0,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16940,66,3322,1694.0,1716.0626769180406,1694.0,0.0001229047775268,10,2944871.111111111
32.0,6,64.0,11049.27291886196,0.6,0.0,0.0,0.2,1.0,0.0,0.0,10,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7172,66,3322,717.2,1372.8501415344326,717.2,9.059906005859376e-05,10,1884717.5111111116
29.6,6,102.2,371.6773004395293,0.0,0.3,0.0,0.1,0.5,0.0,0.0,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,4252,66,3322,425.2,1019.8192432430802,425.2,0.0028223991394042,10,1040031.2888888888
24.0,6,39.2,530.1662179414255,0.1,0.2,0.0,0.1,0.4,0.0,0.0,4,2,1,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2460,66,515,246.0,206.292133743496,246.0,0.0018862962722778,10,42556.444444444445
11.2,17,8.2,6513.905886007144,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,4537,74,523,453.7,135.72443487530984,453.7,0.0001536130905151,10,18421.122222222224
34.4,6,64.0,355.11243565429425,0.0,0.3,0.0,0.0,0.7,0.0,0.0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,684,66,74,68.4,3.864367132317184,68.4,0.0032042980194091,10,14.933333333333334
32.0,6,64.0,5291.161851898574,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1782,66,253,178.2,96.56638476543829,178.2,0.000207495689392,10,9325.06666666667
32.0,6,64.0,346.6424238417164,0.1,0.0,0.0,0.2,1.0,0.0,0.0,10,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1034,66,253,103.4,78.8461229935316,103.4,0.0029092073440551,10,6216.711111111113
32.0,6,64.0,872.3049726514569,0.2,0.0,0.0,0.1,1.0,0.0,0.0,10,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,847,66,253,84.7,59.13459224514869,84.7,0.0011464834213256,10,3496.9
32.0,6,64.0,530924.5569620254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,2.989768981933594e-05,10,0.0
32.0,6,83.1,268.061456655674,0.4,0.3,0.0,0.0,0.8,0.0,0.0,8,3,4,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,848,66,230,84.8,51.15727383927594,84.8,0.0037306070327758,10,2617.066666666666
34.4,6,64.0,323.6570440848516,0.0,0.3,0.0,0.3,1.0,0.0,0.0,10,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10452,66,3322,1045.2,1571.145145003054,1045.2,0.0043751001358032,10,2468497.066666668
28.8,6,57.6,902.194880619488,0.5,0.0,0.0,0.2,0.9,0.0,0.0,9,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,7166,60,3322,716.6,1373.167643726642,716.6,0.0011085033416748,10,1885589.3777777776
34.4,6,64.0,543.1769794607475,0.1,0.3,0.0,0.1,0.8,0.0,0.0,8,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3940,66,3322,394.0,1028.8012441672104,394.0,0.0028855085372924,10,1058432.0
34.4,6,81.3,237.01721273493743,0.0,0.3,0.0,0.1,0.7,0.0,0.0,7,3,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,828,66,210,82.8,44.85235036576493,82.8,0.0043138980865478,10,2011.733333333334
32.0,6,64.0,3301.561712846348,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1595,66,253,159.5,98.55765374191448,159.5,0.0003029823303222,10,9713.611111111111
32.0,6,64.0,1962.247485380117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0005096197128295,10,0.0
29.6,6,74.8,345.7109887573769,0.4,0.1,0.0,0.0,0.8,0.0,0.0,8,1,4,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,662,60,74,66.2,3.32665998663324,66.2,0.0028925895690917,10,11.066666666666668
29.6,6,87.7,680.8714002792117,0.2,0.0,0.0,0.2,0.9,0.0,0.0,9,0,2,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1051,66,253,105.1,77.4143971680261,105.1,0.001468801498413,10,5992.988888888888
23.2,6,119.2,99.72784877845808,0.2,0.1,0.0,0.1,0.6,0.0,0.0,6,1,2,0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1169,60,417,116.9,117.55703107664618,116.9,0.0117692947387695,10,13819.655555555555
27.2,6,64.6,47.71128687147438,0.1,0.1,0.0,0.3,0.8,0.0,0.0,8,1,1,0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1381,66,441,138.1,123.21836984259558,138.1,0.0240368127822875,10,15182.766666666666
24.0,6,98.9,65.00690473939453,0.1,0.2,0.0,0.1,0.5,0.0,0.0,5,2,1,0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,997,60,230,99.7,64.75946949202788,99.7,0.0155136823654174,10,4193.788888888889
25.6,6,46.8,97.96616978637728,0.1,0.0,0.0,0.4,0.8,0.0,0.0,8,0,1,0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1135,60,317,113.5,98.99747471526736,113.5,0.0102876186370849,10,9800.5
20.0,6,62.1,17.86007978116388,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.3,0.0,0.0,0.7,0.7,1095,60,230,109.5,74.48079543673583,109.5,0.0575560808181762,10,5547.388888888889
26.4,6,83.1,82.05060790124905,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,2534,66,791,253.4,288.5851309020924,253.4,0.0122223138809204,10,83281.37777777779
19.2,6,136.8,38.85456809153969,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.1,0.0,0.0,0.9,0.9,1103,60,344,110.3,84.83323510144935,110.3,0.0257832050323486,10,7196.677777777777
24.0,6,92.9,46.43605319941588,0.0,0.3,0.0,0.1,0.4,0.0,0.0,4,3,0,0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1051,60,262,105.1,71.41498442203849,105.1,0.0273578882217407,10,5100.099999999999
22.4,6,78.7,79.24875958417256,0.2,0.1,0.0,0.1,0.5,0.0,0.0,5,1,2,0,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1070,60,441,107.0,117.57361760001923,107.0,0.0126187086105346,10,13823.555555555557
25.6,6,96.8,47.73653708703035,0.1,0.1,0.0,0.2,0.7,0.0,0.0,7,1,1,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1309,66,317,130.9,91.58050496087522,130.9,0.0238193035125732,10,8386.988888888889
19.2,6,106.8,30.026229883740907,0.2,0.0,0.0,0.1,0.5,0.0,0.0,5,0,2,0,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1065,66,230,106.5,55.35993336540627,106.5,0.033436894416809,10,3064.722222222222
23.2,6,181.5,48.14078034290647,0.2,0.1,0.0,0.1,0.6,0.0,0.0,6,1,2,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1193,66,242,119.3,76.14029448619465,119.3,0.021569800376892,10,5797.344444444443
30.4,6,192.9,116.9603663042478,0.0,0.1,0.0,0.3,0.8,0.0,0.0,8,1,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6500,66,2922,650.0,964.150748932275,650.0,0.0085499048233032,10,929586.6666666666
29.6,6,190.7,166.33436574252164,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1496,66,583,149.6,161.25011627902782,149.6,0.0060120820999145,10,26001.599999999995
28.8,6,75.9,94.6780524912699,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,2603,60,1142,260.3,367.3357682919902,260.3,0.0106043100357055,10,134935.56666666668
21.2,6,126.5,38.47720569685572,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5,1,0,0,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,872,60,156,87.2,28.275627510474656,87.2,0.0259896039962768,10,799.5111111111112
23.2,6,208.5,128.28069231075077,0.0,0.1,0.0,0.3,0.6,0.0,0.0,6,1,0,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1090,66,230,109.0,49.99111032084716,109.0,0.0087431907653808,10,2499.1111111111118
28.0,6,56.1,211.23822762114847,0.0,0.1,0.0,0.5,0.7,0.0,0.0,7,1,0,0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1058,60,262,105.8,61.830952335110176,105.8,0.0054898023605346,10,3823.0666666666666
20.0,6,66.1,163.78114115239836,0.1,0.0,0.0,0.3,0.5,0.0,0.0,5,0,1,0,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1189,60,441,118.9,119.06529487824926,118.9,0.0061082124710083,10,14176.54444444445
19.2,6,56.4,198.83118114416823,0.1,0.0,0.0,0.0,0.5,0.0,0.0,5,0,1,0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,630,60,66,63.0,3.1622776601683795,63.0,0.0050784826278686,10,10.0
24.4,6,77.6,260.44945076098634,0.1,0.1,0.1,0.1,0.6,0.0,0.0,6,1,1,1,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,764,60,176,76.4,35.28676176068804,76.4,0.0040763139724731,10,1245.1555555555556
20.8,6,81.6,185.20923947841368,0.1,0.1,0.0,0.2,0.5,0.0,0.0,5,1,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,855,60,214,85.5,47.617107103318325,85.5,0.0065879821777343,10,2267.3888888888887
23.2,6,59.7,125.93351888715743,0.1,0.1,0.0,0.2,0.5,0.0,0.0,5,1,1,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,902,60,317,90.2,79.86210337547814,90.2,0.0104984998703002,10,6377.955555555556
15.2,17,62.5,79.7353753032158,0.1,0.0,0.0,0.0,0.3,0.0,0.0,3,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,618,60,66,61.8,2.898275349237888,61.8,0.0127598047256469,10,8.4
7.2,17,57.6,62.9433250995705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,600,60,60,60.0,0.0,60.0,0.0163407087326049,10,0.0
7.2,17,57.6,74.94512641829715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,770,60,230,77.0,53.75872022286245,77.0,0.0169452905654907,10,2890.0
11.2,17,76.3,117.41350689341452,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.9,0.9,894,60,214,89.4,53.50846246674965,89.4,0.0114287137985229,10,2863.155555555556
12.8,17,101.8,28.159575475150003,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1056,60,230,105.6,68.29218273142412,105.6,0.0355554819107055,10,4663.822222222222
18.0,6,180.1,47.283738233470494,0.0,0.2,0.0,0.3,0.4,0.0,0.0,4,2,0,0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1307,70,230,130.7,68.3049534562953,130.7,0.0237139225006103,10,4665.566666666667
21.2,6,98.0,123.88182164555354,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1312,60,441,131.2,124.10730124461745,131.2,0.015247893333435,10,15402.622222222222
12.8,17,75.1,181.57710406808863,0.1,0.0,0.0,0.0,0.2,0.0,0.0,2,0,1,0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,969,60,230,96.9,67.25812631612298,96.9,0.006420087814331,10,4523.655555555555
24.4,6,49.2,59.56244514943495,0.1,0.2,0.0,0.1,0.6,0.0,0.0,6,2,1,0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,907,60,317,90.7,79.67440687643123,90.7,0.0171419143676757,10,6348.011111111112
28.8,6,59.2,117.4177799178079,0.2,0.0,0.0,0.4,0.9,0.0,0.0,9,0,2,0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,811,66,156,81.1,28.156112421047528,81.1,0.0111296892166137,10,792.7666666666669
19.2,6,106.8,32.00080568434721,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1303,60,230,130.3,79.88192675582019,130.3,0.0317984104156494,10,6381.122222222222
21.6,6,56.8,31.34205875649643,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1925,60,345,192.5,122.52641438572428,192.5,0.0526684045791625,10,15012.722222222224
17.6,17,70.4,71.32054168395422,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1320,60,680,132.0,192.94443644623587,132.0,0.0173215866088867,10,37227.55555555556
28.0,6,57.8,60.45651885633897,0.1,0.1,0.0,0.2,0.8,0.0,0.0,8,1,1,0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1668,66,441,166.8,140.46889730866087,166.8,0.0188991069793701,10,19731.511111111115
14.4,17,75.2,117.5296464838934,0.1,0.1,0.0,0.0,0.2,0.0,0.0,2,1,1,0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,889,60,214,88.9,46.03971715329662,88.9,0.0091740846633911,10,2119.655555555555
27.2,6,50.7,42.06612548316374,0.1,0.1,0.0,0.2,0.8,0.0,0.0,8,1,1,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1190,60,336,119.0,109.52422360170172,119.0,0.0271790027618408,10,11995.555555555557
18.4,6,86.3,61.858967646594685,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1530,66,345,153.0,112.40996397117117,153.0,0.0163011074066162,10,12636.0
19.2,6,133.2,43.35197932816538,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1191,60,230,119.1,56.583173784752965,119.1,0.0264131069183349,10,3201.655555555556
0.0,0,0.0,567.0890457261837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.0017635822296142,10,0.0
4.8,0,12.5,153.44977207372665,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.3,0.3,1003,60,414,100.3,111.0355798832068,100.3,0.0065170049667358,10,12328.899999999998
5.6,0,57.5,147.37333277114868,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.6,0.0,0.0,0.4,0.4,1061,60,230,106.1,69.08682138359593,106.1,0.0070271968841552,10,4772.988888888888
0.0,0,0.0,352.75895710681243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.0034002065658569,10,0.0
1.6,0,51.0,166.24799835111696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.2,785,60,214,78.5,48.59641047558051,78.5,0.0060152053833007,10,2361.6111111111118
9.6,0,18.4,103.92101188042764,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.3,0.3,708,60,156,70.8,30.039973368829745,70.8,0.0105509996414184,10,902.4000000000004
10.4,0,42.5,340.28655340829806,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.6,0.0,0.0,0.4,0.4,1062,60,414,106.2,112.18021215882952,106.2,0.0040096998214721,10,12584.4
1.6,0,31.9,163.56398577400637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.2,1046,60,336,104.6,97.28788893450889,104.6,0.0061140060424804,10,9464.933333333334
9.2,0,24.8,243.8846603364364,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.6,0.0,0.0,0.4,0.4,1006,60,345,100.6,90.89334409075288,100.6,0.0042385816574096,10,8261.6
0.0,0,0.0,3019.43992513138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.0003313064575195,10,0.0
0.8,0,12.8,380.50131088350827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.1,0.1,626,60,86,62.6,8.221921916437784,62.6,0.002628207206726,10,67.59999999999998
9.2,0,24.4,236.27219468228927,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.6,0.0,0.0,0.4,0.4,902,60,339,90.2,87.58843150401388,90.2,0.0042325973510742,10,7671.733333333333
13.2,0,32.0,780.4082240208392,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.5,0.0,0.0,0.5,0.5,737,60,156,73.7,29.672471342231603,73.7,0.0023403882980346,10,880.4555555555557
2.0,0,6.4,450.4482677148442,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.1,0.1,623,60,83,62.3,7.273238618387271,62.3,0.0022744178771972,10,52.89999999999998
0.0,0,11.8,346.7169262308633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.1,638,60,98,63.8,12.016655108639842,63.8,0.0030792951583862,10,144.4
4.0,0,11.3,309.10929324194854,0.0,0.1,0.0,0.0,0.1,0.0,0.0,1,1,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.2,0.2,652,60,98,65.2,12.336035739968404,65.2,0.0036194086074829,10,152.1777777777778
0.8,0,12.2,879.0510122815107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.1,0.1,630,60,90,63.0,9.486832980505138,63.0,0.0016133785247802,10,90.0
0.0,0,0.0,3271.1776633910467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.0003059148788452,10,0.0
0.0,0,0.0,27539.750492449115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600,60,60,60.0,0.0,60.0,3.640651702880859e-05,10,0.0
0.8,0,6.4,319.6926782420464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.1,0.1,758,60,218,75.8,49.96398703066039,75.8,0.0031280994415283,10,2496.4
14.4,0,43.9,176.11804176306828,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.6,876,60,262,87.6,62.58718363655258,87.6,0.0060189008712768,10,3917.155555555556
0.0,0,0.0,43873.47280334728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600,60,60,60.0,0.0,60.0,2.288818359375e-05,10,0.0
9.6,0,14.9,1398.1945463030868,0.1,0.0,0.0,0.1,0.3,0.0,0.0,3,0,1,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.3,0.3,993,60,441,99.3,120.0870517582974,99.3,0.0007153034210205,10,14420.9
4.0,0,19.2,368.0117923700558,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.2,0.2,722,60,156,72.2,30.55705046848163,72.2,0.0027174949645996,10,933.7333333333332
0.8,0,6.4,211.6678357851177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.1,0.1,614,60,74,61.4,4.427188724235733,61.4,0.0049083948135375,10,19.60000000000001
14.4,0,31.6,283.58286456079617,0.1,0.1,0.0,0.0,0.3,0.0,0.0,3,1,1,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.5,0.0,0.0,0.5,0.5,642,60,74,64.2,5.028805910838962,64.2,0.0035634040832519,10,25.288888888888884
